3/12/2013,435.6,438.88,427.57,428.43,116477900,58.58
3/11/2013,429.75,439.01,425.14,437.87,118559000,59.87
3/8/2013,429.8,435.43,428.61,431.72,97870500,59.03
3/7/2013,424.5,432.01,421.06,430.58,117118400,58.88
3/6/2013,434.51,435.25,424.43,425.66,115062500,58.2
3/5/2013,421.48,435.19,420.75,431.14,159608400,58.95
3/4/2013,427.8,428.2,419,420.05,145688900,57.44
3/1/2013,438,438.18,429.98,430.47,138112100,58.86
2/28/2013,444.05,447.87,441.4,441.4,80628800,60.36
2/27/2013,448.43,452.44,440.65,444.57,146837600,60.79
2/26/2013,443.82,451.54,437.66,448.97,125374900,61.39
2/25/2013,453.85,455.12,442.57,442.8,93144800,60.55
2/22/2013,449.25,451.6,446.6,450.81,82663700,61.64
2/21/2013,446,449.17,442.82,446.06,111795600,60.99
2/20/2013,457.69,457.69,448.8,448.85,119075600,61.38
2/19/2013,461.1,462.73,453.85,459.99,108945900,62.9
2/15/2013,468.85,470.16,459.92,460.16,97936300,62.92
2/14/2013,464.52,471.64,464.02,466.59,88818800,63.8
2/13/2013,467.21,473.64,463.22,467.01,118801900,63.86
2/12/2013,479.51,482.38,467.74,467.9,152263300,63.98
2/11/2013,476.5,484.94,473.25,479.93,129372600,65.63
2/8/2013,474,478.81,468.25,474.98,158289600,64.95
2/7/2013,463.25,470,454.12,468.22,176145200,64.02
2/6/2013,456.47,466.5,452.58,457.35,148426600,62.18
2/5/2013,444.05,459.74,442.22,457.84,143336900,62.24
2/4/2013,453.91,455.94,442,442.32,119279300,60.13
2/1/2013,459.11,459.48,448.35,453.62,134871100,61.67
1/31/2013,456.98,459.28,454.98,455.49,79833600,61.92
1/30/2013,457,462.6,454.5,456.83,104288800,62.1
1/29/2013,458.5,460.2,452.12,458.27,142789500,62.3
1/28/2013,437.83,453.21,435.86,449.83,196379400,61.15
1/25/2013,451.69,456.23,435,439.88,302006600,59.8
1/24/2013,460,465.73,450.25,450.5,365213100,61.24
1/23/2013,508.81,514.99,504.77,514.01,215377400,69.88
1/22/2013,504.56,507.88,496.63,504.77,115386600,68.62
1/18/2013,498.52,502.22,496.4,500,118230700,67.97
1/17/2013,510.31,510.75,502.03,502.68,113419600,68.34
1/16/2013,494.64,509.44,492.5,506.09,172701200,68.8
1/15/2013,498.3,498.99,483.38,485.92,219193100,66.06
1/14/2013,502.68,507.5,498.51,501.75,183551900,68.21
1/11/2013,521,525.32,519.02,520.3,87626700,70.73
1/10/2013,528.55,528.72,515.52,523.51,150286500,71.17
1/9/2013,522.5,525.01,515.99,517.1,101901100,70.3
1/8/2013,529.21,531.89,521.25,525.31,114676800,71.41
1/7/2013,522,529.3,515.2,523.9,121039100,71.22
1/4/2013,536.97,538.63,525.83,527,148583400,71.64
1/3/2013,547.88,549.67,541,542.1,88241300,73.7
1/2/2013,553.82,555,541.63,549.03,140129500,74.64
12/31/2012,510.53,535.4,509,532.17,164873100,72.35
12/28/2012,510.29,514.48,508.12,509.59,88569600,69.28
12/27/2012,513.54,516.25,504.66,515.06,113780100,70.02
12/26/2012,519,519.46,511.12,513,75609100,69.74
12/24/2012,520.35,524.25,518.71,520.17,43938300,70.72
12/21/2012,512.47,519.67,510.24,519.33,149067100,70.6
12/20/2012,530,530.2,518.88,521.73,120422400,70.93
12/19/2012,531.47,533.7,525.5,526.31,112342300,71.55
12/18/2012,525,534.9,520.25,533.9,156421300,72.58
12/17/2012,508.93,520,501.23,518.83,189401800,70.53
12/14/2012,514.75,518.13,505.58,509.79,252394800,69.3
12/13/2012,531.15,537.64,525.8,529.69,156314900,72.01
12/12/2012,547.77,548,536.27,539,121786000,73.28
12/11/2012,539.77,549.56,537.37,541.39,148086400,73.6
12/10/2012,525,538.51,521.58,529.82,157621100,72.03
12/7/2012,553.4,555.2,530,533.25,196760200,72.49
12/6/2012,528.94,553.31,518.63,547.24,294303100,74.4
12/5/2012,568.91,569.25,538.77,538.79,261159500,73.25
12/4/2012,581.8,581.8,572.13,575.85,139267100,78.29
12/3/2012,593.65,594.59,585.5,586.19,91070000,79.69
11/30/2012,586.79,588.4,582.68,585.28,97829900,79.57
11/29/2012,590.22,594.25,585.25,589.36,128674700,80.12
11/28/2012,577.27,585.8,572.26,582.94,130216100,79.25
11/27/2012,589.55,590.42,580.1,584.78,133332500,79.5
11/26/2012,575.9,590,573.71,589.53,157644900,80.15
11/23/2012,567.17,572,562.6,571.5,68206600,77.69
11/21/2012,564.25,567.37,556.6,561.7,93250500,76.36
11/20/2012,571.91,571.95,554.58,560.91,160688500,76.25
11/19/2012,540.71,567.5,539.88,565.73,205829400,76.91
11/16/2012,525.2,530,505.75,527.68,316723400,71.74
11/15/2012,537.53,539.5,522.62,525.62,197477700,71.46
11/14/2012,545.5,547.45,536.18,536.88,119292600,72.99
11/13/2012,538.91,550.48,536.36,542.9,133237300,73.81
11/12/2012,554.15,554.5,538.65,542.83,128950500,73.8
11/9/2012,540.42,554.88,533.72,547.06,232478400,74.37
11/8/2012,560.63,562.23,535.29,537.75,264036500,73.11
11/7/2012,573.84,574.54,555.75,558,198412200,75.86
11/6/2012,590.23,590.74,580.09,582.85,93729300,78.88
11/5/2012,583.52,587.77,577.6,584.62,132283900,79.12
11/2/2012,595.89,596.95,574.75,576.8,149843400,78.06
11/1/2012,598.22,603,594.17,596.54,90324500,80.73
10/31/2012,594.88,601.96,587.7,595.32,127500800,80.56
10/26/2012,609.43,614,591,604,254608200,81.74
10/25/2012,620,622,605.55,609.54,164081400,82.49
10/24/2012,621.44,626.55,610.64,616.83,139631800,83.48
10/23/2012,631,633.9,611.7,613.36,176786400,83.01
10/22/2012,612.42,635.38,610.76,634.03,136682700,85.8
10/19/2012,631.05,631.77,609.62,609.84,186021500,82.53
10/18/2012,639.59,642.06,630,632.64,119156100,85.61
10/17/2012,648.87,652.79,644,644.61,97259400,87.23
10/16/2012,635.37,650.3,631,649.79,137442900,87.94
10/15/2012,632.35,635.13,623.85,634.76,108125500,85.9
10/12/2012,629.56,635.38,625.3,629.71,115003700,85.22
10/11/2012,646.5,647.2,628.1,628.1,136520300,85
10/10/2012,639.74,644.98,637,640.91,127589000,86.73
10/9/2012,638.65,640.49,623.55,635.85,209649300,86.05
10/8/2012,646.88,647.56,636.11,638.17,159498500,86.36
10/5/2012,665.2,666,651.28,652.59,148501500,88.31
10/4/2012,671.25,674.25,665.55,666.8,92681400,90.24
10/3/2012,664.86,671.86,662.63,671.45,106070300,90.87
10/2/2012,661.81,666.35,650.65,661.31,156998100,89.49
10/1/2012,671.16,676.75,656.5,659.39,135898700,89.23
9/28/2012,678.75,681.11,666.75,667.1,133777700,90.28
9/27/2012,664.29,682.17,660.35,681.32,148522500,92.2
9/26/2012,668.74,672.69,661.2,665.18,144125800,90.02
9/25/2012,688.26,692.78,673,673.54,129697400,91.15
9/24/2012,686.86,695.12,683,690.79,159941600,93.48
9/21/2012,702.41,705.07,699.36,700.09,142897300,94.74
9/20/2012,699.16,700.06,693.62,698.7,84142100,94.55
9/19/2012,700.26,703.99,699.57,702.1,81718700,95.01
9/18/2012,699.88,702.33,696.42,701.91,93375800,94.99
9/17/2012,699.35,699.8,694.61,699.78,99507800,94.7
9/14/2012,689.96,696.98,687.89,691.28,150118500,93.55
9/13/2012,677.37,685.5,674.77,682.98,149590000,92.43
9/12/2012,666.85,669.9,656,669.79,178058300,90.64
9/11/2012,665.11,670.1,656.5,660.59,125995800,89.4
9/10/2012,680.45,683.29,662.1,662.74,121999500,89.69
9/7/2012,678.05,682.48,675.77,680.44,82416600,92.08
9/6/2012,673.17,678.29,670.8,676.27,97799100,91.52
9/5/2012,675.57,676.35,669.6,670.23,84093800,90.7
9/4/2012,665.76,675.14,664.5,674.97,91973000,91.34
8/31/2012,667.25,668.6,657.25,665.24,84580300,90.03
8/30/2012,670.64,671.55,662.85,663.87,75674900,89.84
8/29/2012,675.25,677.67,672.6,673.47,50701700,91.14
8/28/2012,674.98,676.1,670.67,674.8,66854200,91.32
8/27/2012,679.99,680.87,673.54,675.68,106752100,91.44
8/24/2012,659.51,669.48,655.55,663.22,109335100,89.75
8/23/2012,666.11,669.9,661.15,662.63,105032200,89.67
8/22/2012,654.42,669,648.11,668.87,141330700,90.52
8/21/2012,670.82,674.88,650.33,656.06,203179900,88.78
8/20/2012,650.01,665.15,649.9,665.15,153346200,90.01
8/17/2012,640,648.19,638.81,648.11,110690300,87.71
8/16/2012,631.21,636.76,630.5,636.34,63633500,86.12
8/15/2012,631.3,634,627.75,630.83,64335600,85.37
8/14/2012,631.87,638.61,630.21,631.69,85042300,85.49
8/13/2012,623.39,630,623.25,630,69708100,85.26
8/10/2012,618.71,621.76,618.7,621.7,48734700,84.13
8/9/2012,617.85,621.73,617.8,620.73,55410600,84
8/8/2012,619.39,623.88,617.1,619.86,61176500,83.53
8/7/2012,622.77,625,618.04,620.91,72611700,83.67
8/6/2012,617.29,624.87,615.26,622.55,75525800,83.89
8/3/2012,613.63,617.98,611.56,615.7,86230200,82.97
8/2/2012,602.84,610.69,600.25,607.79,83039600,81.9
8/1/2012,615.91,616.4,603,606.81,96125400,81.77
7/31/2012,603.23,611.7,602.72,610.76,115581900,82.3
7/30/2012,590.92,599.44,587.82,595.03,94785600,80.18
7/27/2012,575.01,585.83,571.59,585.16,100984100,78.85
7/26/2012,579.76,580.4,570.36,574.88,101658200,77.47
7/25/2012,574.46,580.8,570,574.97,219328200,77.48
7/24/2012,607.38,609.68,598.51,600.92,141283100,80.97
7/23/2012,594.4,605.9,587.71,603.83,121993900,81.37
7/20/2012,613.03,614.44,603.7,604.3,99367800,81.43
7/19/2012,611.28,615.35,606,614.32,109215400,82.78
7/18/2012,606.59,608.34,603.56,606.26,63175000,81.69
7/17/2012,610.79,611.5,603.15,606.94,73406200,81.79
7/16/2012,605.12,611.62,605.02,606.91,75315100,81.78
7/13/2012,602.95,607.19,600,604.97,77856800,81.52
7/12/2012,600.24,603.47,592.68,598.9,107010400,80.7
7/11/2012,606.12,607.66,597.22,604.43,117330500,81.45
7/10/2012,617.97,619.87,605.31,608.21,127989400,81.96
7/9/2012,605.3,613.9,604.11,613.89,94851400,82.72
7/6/2012,607.09,608.44,601.58,605.88,104732600,81.64
7/5/2012,600.56,614.34,599.65,609.94,121095800,82.19
7/3/2012,594.88,600,594,599.41,60428200,80.77
7/2/2012,584.73,593.47,583.6,592.52,100023000,79.84
6/29/2012,578,584,574.25,584,105375200,78.69
6/28/2012,571.67,574,565.61,569.05,70709100,76.68
6/27/2012,575,576.74,571.92,574.5,50749300,77.41
6/26/2012,571.33,574.49,567.33,572.03,69134100,77.08
6/25/2012,577.3,579.8,570.37,570.77,76095600,76.91
6/22/2012,579.04,582.19,575.42,582.1,71117900,78.44
6/21/2012,585.44,588.22,577.44,577.67,81587800,77.84
6/20/2012,588.21,589.25,580.8,585.74,89735800,78.93
6/19/2012,583.4,590,583.1,587.41,90351100,79.15
6/18/2012,570.96,587.89,570.37,585.78,110103000,78.93
6/15/2012,571,574.62,569.55,574.13,83813800,77.36
6/14/2012,571.24,573.5,567.26,571.53,86393300,77.01
6/13/2012,574.52,578.48,570.38,572.16,73395000,77.1
6/12/2012,574.46,576.62,566.7,576.16,108845100,77.64
6/11/2012,587.72,588.5,570.63,571.17,147816200,76.97
6/8/2012,571.6,580.58,569,580.32,86879100,78.2
6/7/2012,577.29,577.32,570.5,571.72,94941700,77.04
6/6/2012,567.77,573.85,565.5,571.46,100363900,77
6/5/2012,561.27,566.47,558.33,562.83,97053600,75.84
6/4/2012,561.5,567.5,548.5,564.29,139248900,76.04
6/1/2012,569.16,572.65,560.52,560.99,130246900,75.59
5/31/2012,580.74,581.5,571.46,577.73,122918600,77.85
5/30/2012,569.2,579.99,566.56,579.17,132357400,78.04
5/29/2012,570.9,574,565.31,572.27,95127200,77.11
5/25/2012,564.59,565.85,558.47,562.29,82126800,75.77
5/24/2012,575.87,576.5,561.23,565.32,124057500,76.18
5/23/2012,557.5,572.8,553.23,570.56,146224400,76.88
5/22/2012,569.55,573.88,552.58,556.97,173717600,75.05
5/21/2012,534.5,561.54,534.05,561.28,157776500,75.63
5/18/2012,533.96,543.41,522.18,530.38,183073100,71.47
5/17/2012,545.31,547.5,530.12,530.12,179305000,71.43
5/16/2012,554.05,556.89,541.04,546.08,140224000,73.58
5/15/2012,561.45,563.22,551.75,553.17,119084000,74.54
5/14/2012,562.57,567.51,557.6,558.22,88156600,75.22
5/11/2012,565,574.47,564.35,566.71,99886500,76.36
5/10/2012,574.58,575.88,568.44,570.52,83300000,76.88
5/9/2012,563.7,573.98,560.85,569.18,120176000,76.7
5/8/2012,569.58,571.5,558.73,568.18,124313000,76.56
5/7/2012,561.5,572.77,561.23,569.48,115029600,76.74
5/4/2012,577.08,578.36,565.17,565.25,132498100,76.17
5/3/2012,590.5,591.4,580.3,581.82,97637400,78.4
5/2/2012,580.24,587.4,578.86,585.98,106847300,78.96
5/1/2012,584.9,596.76,581.23,582.13,152749800,78.44
4/30/2012,597.8,598.4,583,583.98,126536200,78.69
4/27/2012,605.07,606.18,600.5,603,101680600,81.25
4/26/2012,614.27,614.69,602.13,607.7,134017100,81.89
4/25/2012,615.64,618,606,610,226444400,82.2
4/24/2012,562.61,567.69,555,560.28,269037300,75.5
4/23/2012,570.61,576.67,556.62,571.7,241632300,77.04
4/20/2012,591.38,594.62,570.42,572.98,257746300,77.21
4/19/2012,600.22,604.73,584.52,587.44,208679800,79.16
4/18/2012,613.72,620.25,602.71,608.34,238632800,81.97
4/17/2012,578.94,610,571.91,609.7,256382000,82.16
4/16/2012,610.06,610.28,578.25,580.13,262696700,78.17
4/13/2012,624.11,624.7,603.51,605.23,214911200,81.56
4/12/2012,625,631.33,620.5,622.77,153584200,83.92
4/11/2012,636.2,636.87,623.34,626.2,174153700,84.38
4/10/2012,639.93,644,626,628.44,222431300,84.68
4/9/2012,626.13,639.84,625.3,636.23,149384200,85.73
4/5/2012,626.98,634.66,623.4,633.68,160324500,85.39
4/4/2012,624.35,625.86,617,624.31,143245200,84.13
4/3/2012,627.3,632.21,622.51,629.32,208639900,84.8
4/2/2012,601.83,618.77,600.38,618.63,149587900,83.36
3/30/2012,608.77,610.56,597.94,599.55,182759500,80.79
3/29/2012,612.78,616.56,607.23,609.86,152059600,82.18
3/28/2012,618.38,621.45,610.31,617.62,163865100,83.22
3/27/2012,606.18,616.28,606.06,614.48,151782400,82.8
3/26/2012,599.79,607.15,595.26,606.98,148935500,81.79
3/23/2012,600.49,601.8,594.4,596.05,107622200,80.32
3/22/2012,597.78,604.5,595.53,599.34,155967700,80.76
3/21/2012,602.74,609.65,601.41,602.5,161010500,81.19
3/20/2012,599.51,606.9,591.48,605.96,204165500,81.65
3/19/2012,598.37,601.77,589.05,601.1,225309000,81
3/16/2012,584.72,589.2,578,585.57,206371900,78.91
3/15/2012,599.61,600.01,578.55,585.56,289929500,78.9
3/14/2012,578.05,594.72,575.4,589.58,354711000,79.45
3/13/2012,557.54,568.18,555.75,568.1,172713800,76.55
3/12/2012,548.98,552,547,552,101820600,74.38
3/9/2012,544.21,547.74,543.11,545.17,104729800,73.46
3/8/2012,534.69,542.99,532.12,541.99,129114300,73.03
3/7/2012,536.8,537.78,523.3,530.69,199630200,71.51
3/6/2012,523.66,533.69,516.22,530.26,202559700,71.45
3/5/2012,545.42,547.48,526,533.16,202281100,71.84
3/2/2012,544.24,546.8,542.52,545.18,107928100,73.46
3/1/2012,548.17,548.21,538.77,544.47,170817500,73.37
2/29/2012,541.56,547.61,535.7,542.44,238002800,73.09
2/28/2012,527.96,535.41,525.85,535.41,150096800,72.15
2/27/2012,521.31,528.5,516.28,525.76,136895500,70.85
2/24/2012,519.67,522.9,518.64,522.41,103768000,70.4
2/23/2012,515.08,517.83,509.5,516.39,142006900,69.58
2/22/2012,513.08,515.49,509.07,513.04,120825600,69.13
2/21/2012,506.88,514.85,504.12,514.85,151398800,69.38
2/17/2012,503.11,507.77,500.3,502.12,133951300,67.66
2/16/2012,491.5,504.89,486.63,502.21,236138000,67.67
2/15/2012,514.26,526.29,496.89,497.67,376530000,67.06
2/14/2012,504.66,509.56,502,509.46,115099600,68.65
2/13/2012,499.53,503.83,497.09,502.6,129304000,67.73
2/10/2012,490.96,497.62,488.55,493.42,157825500,66.49
2/9/2012,480.76,496.75,480.56,493.17,221053700,66.46
2/8/2012,470.5,476.79,469.7,476.68,101972500,64.23
2/7/2012,465.25,469.75,464.58,468.83,79055900,63.18
2/6/2012,458.38,464.98,458.2,463.97,62353200,62.52
2/3/2012,457.3,460,455.56,459.68,71649900,61.94
2/2/2012,455.9,457.17,453.98,455.12,46699100,61.33
2/1/2012,458.41,458.99,455.55,456.19,67511500,61.47
1/31/2012,455.59,458.24,453.07,456.48,97920900,61.51
1/30/2012,445.71,453.9,445.39,453.01,94835300,61.04
1/27/2012,444.34,448.48,443.77,447.28,74927300,60.27
1/26/2012,448.36,448.79,443.14,444.63,80996300,59.91
1/25/2012,454.44,454.45,443.73,446.66,239578500,60.19
1/24/2012,425.1,425.1,419.55,420.41,136909500,56.65
1/23/2012,422.67,428.45,422.3,427.41,76515600,57.59
1/20/2012,427.49,427.5,419.75,420.3,103493600,56.64
1/19/2012,430.15,431.37,426.51,427.75,65434600,57.64
1/18/2012,426.96,429.47,426.3,429.11,69197800,57.82
1/17/2012,424.2,425.99,422.96,424.7,60724300,57.23
1/13/2012,419.7,420.45,418.66,419.81,56505400,56.57
1/12/2012,422.28,422.9,418.75,421.39,53146800,56.78
1/11/2012,422.68,422.85,419.31,422.55,53771200,56.94
1/10/2012,425.91,426,421.5,423.24,64549100,57.03
1/9/2012,425.5,427.75,421.35,421.73,98506100,56.83
1/6/2012,419.77,422.75,419.22,422.4,79573200,56.92
1/5/2012,414.95,418.55,412.67,418.03,67817400,56.33
1/4/2012,410,414.68,409.28,413.44,65005500,55.71
1/3/2012,409.4,412.5,409,411.23,75555200,55.41
